2.374419, -0.643298
2.376085, -0.644687
2.377753, -0.646078
2.379422, -0.647471
2.381092, -0.648867
2.382764, -0.650264
2.384437, -0.651664
2.386111, -0.653066
2.387787, -0.654471
2.389463, -0.655877
2.391141, -0.657286
2.392821, -0.658696
2.394501, -0.660109
2.396183, -0.661524
2.397866, -0.662941
2.399551, -0.664360
2.401237, -0.665781
2.402924, -0.667205
2.404612, -0.668631
2.406301, -0.670058
2.407992, -0.671488
2.409684, -0.672920
2.411377, -0.674353
2.413071, -0.675789
2.414767, -0.677227
2.416464, -0.678667
2.418162, -0.680110
2.419861, -0.681554
2.421561, -0.683000
2.423263, -0.684448
2.424966, -0.685898
2.426670, -0.687350
2.428375, -0.688805
2.430081, -0.690261
2.431788, -0.691719
2.433497, -0.693179
2.435206, -0.694641
2.436917, -0.696105
2.438629, -0.697571
2.440342, -0.699039
2.442057, -0.700508
2.443772, -0.701980
2.445488, -0.703454
2.447206, -0.704929
2.448925, -0.706407
2.450644, -0.707886
2.452365, -0.709367
2.454087, -0.710850
2.455810, -0.712335
2.457534, -0.713821
2.459260, -0.715310
2.460986, -0.716800
2.462713, -0.718293
2.464441, -0.719787
2.466171, -0.721283
2.467901, -0.722780
2.469633, -0.724280
2.471365, -0.725781
2.473099, -0.727284
2.474833, -0.728788
2.476568, -0.730295
2.478305, -0.731803
2.480042, -0.733312
2.481781, -0.734824
2.483520, -0.736337
2.485261, -0.737852
2.487002, -0.739369
2.488744, -0.740887
2.490488, -0.742407
2.492232, -0.743929
2.493977, -0.745452
2.495723, -0.746977
2.497470, -0.748503
2.499218, -0.750031
2.500967, -0.751561
2.502717, -0.753092
2.504467, -0.754625
2.506219, -0.756159
2.507971, -0.757695
2.509725, -0.759232
2.511479, -0.760771
2.513234, -0.762311
2.514990, -0.763853
2.516746, -0.765397
2.518504, -0.766941
2.520262, -0.768488
2.522022, -0.770036
2.523782, -0.771585
2.525542, -0.773135
2.527304, -0.774687
2.529066, -0.776241
2.530829, -0.777795
2.532593, -0.779351
2.534358, -0.780909
2.536124, -0.782468
2.537890, -0.784028
2.539657, -0.785589
2.541425, -0.787152
2.543193, -0.788716
2.544962, -0.790282
2.546732, -0.791848
2.548503, -0.793416
2.550275, -0.794986
2.552047, -0.796556
2.553819, -0.798127
2.555593, -0.799700
2.557367, -0.801274
2.559141, -0.802849
2.560917, -0.804425
2.562693, -0.806003
2.564469, -0.807581
2.566247, -0.809161
2.568025, -0.810742
2.569803, -0.812324
2.571582, -0.813907
2.573362, -0.815491
2.575142, -0.817076
2.576923, -0.818662
2.578705, -0.820249
2.580487, -0.821837
2.582269, -0.823426
2.584053, -0.825016
2.585836, -0.826607
2.587620, -0.828199
2.589405, -0.829792
2.591191, -0.831386
2.592976, -0.832980
2.594763, -0.834576
2.596549, -0.836172
2.598336, -0.837770
2.600124, -0.839368
2.601912, -0.840967
2.603701, -0.842566
2.605490, -0.844167
2.607280, -0.845768
2.609069, -0.847370
2.610860, -0.848973
2.612650, -0.850577
2.614442, -0.852181
2.616233, -0.853786
2.618025, -0.855392
2.619817, -0.856998
2.621610, -0.858605
2.623403, -0.860213
2.625196, -0.861821
2.626990, -0.863430
2.628784, -0.865039
2.630578, -0.866649
2.632373, -0.868259
2.634168, -0.869871
2.635963, -0.871482
2.637759, -0.873094
2.639555, -0.874707
2.641351, -0.876320
2.643147, -0.877933
2.644943, -0.879547
2.646740, -0.881162
2.648537, -0.882776
2.650334, -0.884391
2.652132, -0.886007
2.653929, -0.887623
2.655727, -0.889239
2.657525, -0.890856
2.659323, -0.892473
2.661122, -0.894090
2.662920, -0.895707
2.664719, -0.897325
2.666518, -0.898943
2.668317, -0.900561
2.670116, -0.902179
2.671915, -0.903798
2.673714, -0.905417
2.675514, -0.907036
2.677313, -0.908655
2.679113, -0.910274
2.680912, -0.911893
2.682712, -0.913512
2.684511, -0.915132
2.686311, -0.916751
2.688111, -0.918370
2.689910, -0.919990
2.691710, -0.921609
2.693509, -0.923228
2.695309, -0.924848
2.697109, -0.926467
2.698908, -0.928086
2.700708, -0.929705
2.702507, -0.931324
2.704307, -0.932943
2.706106, -0.934562
2.707905, -0.936181
2.709704, -0.937799
2.711504, -0.939417
2.713302, -0.941035
2.715101, -0.942653
2.716900, -0.944271
2.718699, -0.945888
2.720497, -0.947505
2.722295, -0.949122
2.724093, -0.950738
2.725891, -0.952354
2.727689, -0.953970
2.729486, -0.955585
2.731283, -0.957200
2.733080, -0.958814
2.734877, -0.960428
2.736673, -0.962042
2.738470, -0.963655
2.740266, -0.965268
2.742061, -0.966880
2.743857, -0.968491
2.745652, -0.970102
2.747447, -0.971713
2.749241, -0.973323
2.751035, -0.974932
2.752829, -0.976541
2.754622, -0.978149
2.756416, -0.979756
2.758208, -0.981363
2.760001, -0.982969
2.761793, -0.984575
2.763584, -0.986179
2.765375, -0.987783
2.767166, -0.989386
2.768956, -0.990989
2.770746, -0.992590
2.772536, -0.994191
2.774324, -0.995791
2.776113, -0.997390
2.777901, -0.998988
2.779688, -1.000585
2.781475, -1.002182
2.783262, -1.003777
2.785048, -1.005372
2.786833, -1.006966
2.788618, -1.008558
2.790402, -1.010150
2.792186, -1.011741
2.793969, -1.013330
2.795752, -1.014919
2.797534, -1.016506
2.799315, -1.018093
2.801096, -1.019678
2.802876, -1.021262
2.804656, -1.022845
2.806435, -1.024427
2.808213, -1.026008
2.809990, -1.027588
2.811767, -1.029166
2.813544, -1.030743
2.815319, -1.032319
2.817094, -1.033894
2.818868, -1.035467
2.820641, -1.037039
2.822414, -1.038610
2.824186, -1.040179
2.825957, -1.041747
2.827727, -1.043314
2.829497, -1.044879
2.831266, -1.046443
2.833034, -1.048006
2.834801, -1.049567
2.836567, -1.051127
2.838333, -1.052685
2.840097, -1.054242
2.841861, -1.055797
2.843624, -1.057350
2.845386, -1.058902
2.847147, -1.060453
2.848908, -1.062002
2.850667, -1.063549
2.852426, -1.065095
2.854183, -1.066640
2.855940, -1.068182
2.857696, -1.069723
2.859451, -1.071262
2.861204, -1.072800
2.862957, -1.074336
2.864709, -1.075870
2.866460, -1.077402
2.868210, -1.078933
2.869959, -1.080462
2.871707, -1.081989
2.873454, -1.083514
2.875199, -1.085037
2.876944, -1.086559
2.878688, -1.088079
2.880430, -1.089597
2.882172, -1.091113
2.883913, -1.092627
2.885652, -1.094139
2.887390, -1.095649
2.889127, -1.097158
2.890863, -1.098664
2.892598, -1.100169
2.894332, -1.101671
2.896065, -1.103171
2.897796, -1.104670
2.899526, -1.106166
2.901255, -1.107660
2.902983, -1.109153
2.904710, -1.110643
2.906435, -1.112131
2.908159, -1.113617
2.909882, -1.115101
2.911604, -1.116582
2.913325, -1.118062
2.915044, -1.119539
2.916762, -1.121014
2.918478, -1.122487
2.920194, -1.123958
2.921908, -1.125426
2.923621, -1.126893
2.925332, -1.128357
2.927042, -1.129818
2.928751, -1.131278
2.930459, -1.132735
2.932165, -1.134190
2.933869, -1.135642
2.935573, -1.137092
2.937275, -1.138540
2.938975, -1.139985
2.940675, -1.141428
2.942372, -1.142869
2.944069, -1.144307
2.945764, -1.145743
2.947457, -1.147176
2.949149, -1.148607
2.950840, -1.150036
2.952529, -1.151462
2.954216, -1.152885
2.955903, -1.154306
2.957587, -1.155724
2.959270, -1.157140
2.960952, -1.158553
2.962632, -1.159964
2.964311, -1.161373
2.965988, -1.162778
2.967664, -1.164181
2.969337, -1.165582
2.971010, -1.166980
2.972681, -1.168375
2.974350, -1.169767
2.976018, -1.171157
2.977684, -1.172545
2.979348, -1.173929
2.981011, -1.175311
2.982672, -1.176690
2.984332, -1.178067
2.985990, -1.179440
2.987646, -1.180812
2.989301, -1.182180
2.990954, -1.183545
2.992605, -1.184908
2.994255, -1.186268
2.995903, -1.187625
2.997549, -1.188979
2.999194, -1.190331
3.000837, -1.191680
3.002478, -1.193026
3.004117, -1.194369
3.005755, -1.195709
3.007391, -1.197047
3.009025, -1.198381
3.010657, -1.199713
3.012288, -1.201042
3.013917, -1.202367
3.015544, -1.203690
3.017169, -1.205010
3.018792, -1.206327
3.020414, -1.207642
3.022034, -1.208953
3.023652, -1.210261
3.025268, -1.211567
3.026883, -1.212869
3.028495, -1.214168
3.030106, -1.215465
3.031715, -1.216758
3.033322, -1.218048
3.034927, -1.219336
3.036530, -1.220620
3.038131, -1.221901
3.039730, -1.223180
3.041328, -1.224455
3.042923, -1.225727
3.044517, -1.226996
3.046108, -1.228262
3.047698, -1.229525
3.049286, -1.230785
3.050872, -1.232042
3.052456, -1.233295
3.054038, -1.234546
3.055618, -1.235793
3.057196, -1.237038
3.058772, -1.238279
3.060346, -1.239517
3.061918, -1.240752
3.063489, -1.241984
3.065057, -1.243213
3.066623, -1.244438
3.068187, -1.245661
3.069749, -1.246880
3.071309, -1.248096
3.072867, -1.249309
3.074423, -1.250519
3.075977, -1.251725
3.077529, -1.252928
3.079078, -1.254128
3.080626, -1.255325
3.082172, -1.256519
3.083715, -1.257709
3.085257, -1.258896
3.086796, -1.260080
3.088333, -1.261261
3.089868, -1.262439
3.091401, -1.263613
3.092932, -1.264784
3.094461, -1.265952
3.095988, -1.267116
3.097512, -1.268277
3.099034, -1.269435
3.100554, -1.270590
3.102072, -1.271741
3.103588, -1.272889
3.105102, -1.274034
3.106614, -1.275176
3.108123, -1.276314
3.109630, -1.277449
3.111135, -1.278581
3.112638, -1.279709
3.114139, -1.280835
3.115637, -1.281956
3.117134, -1.283075
3.118628, -1.284190
3.120119, -1.285302
3.121609, -1.286411
3.123096, -1.287516
3.124581, -1.288618
3.126064, -1.289716
3.127545, -1.290812
3.129023, -1.291904
3.130499, -1.292992
3.131973, -1.294078
3.133445, -1.295160
3.134914, -1.296238
3.136381, -1.297313
3.137846, -1.298386
3.139308, -1.299454
3.140769, -1.300519
3.142227, -1.301581
3.143682, -1.302640
3.145136, -1.303695
3.146587, -1.304747
3.148035, -1.305796
3.149482, -1.306841
3.150926, -1.307883
3.152368, -1.308921
3.153807, -1.309957
3.155244, -1.310988
3.156679, -1.312017
3.158112, -1.313042
3.159542, -1.314064
3.160969, -1.315082
3.162395, -1.316097
3.163818, -1.317109
3.165239, -1.318117
3.166657, -1.319123
3.168073, -1.320124
3.169487, -1.321123
3.170898, -1.322117
3.172307, -1.323109
3.173713, -1.324097
3.175117, -1.325082
3.176519, -1.326064
3.177918, -1.327042
3.179315, -1.328017
3.180710, -1.328988
3.182102, -1.329957
3.183491, -1.330922
3.184879, -1.331883
3.186264, -1.332841
3.187646, -1.333796
3.189027, -1.334748
3.190404, -1.335696
3.191780, -1.336641
3.193152, -1.337582
3.194523, -1.338521
3.195891, -1.339456
3.197257, -1.340387
3.198620, -1.341316
3.199980, -1.342241
3.201339, -1.343162
3.202695, -1.344081
3.204048, -1.344996
3.205399, -1.345907
3.206748, -1.346816
3.208094, -1.347721
3.209437, -1.348623
3.210778, -1.349521
3.212117, -1.350417
3.213454, -1.351309
3.214787, -1.352197
3.216119, -1.353083
3.217448, -1.353965
3.218774, -1.354844
3.220098, -1.355719
3.221419, -1.356591
3.222738, -1.357460
3.224055, -1.358326
3.225369, -1.359189
3.226680, -1.360048
3.227989, -1.360904
3.229296, -1.361757
3.230600, -1.362606
3.231902, -1.363453
3.233201, -1.364296
3.234497, -1.365135
3.235791, -1.365972
3.237083, -1.366805
3.238372, -1.367635
3.239659, -1.368462
3.240943, -1.369286
3.242224, -1.370106
3.243503, -1.370923
3.244780, -1.371737
3.246054, -1.372548
3.247326, -1.373356
3.248595, -1.374161
3.249861, -1.374962
3.251125, -1.375760
3.252387, -1.376555
3.253646, -1.377347
3.254902, -1.378135
3.256156, -1.378921
3.257408, -1.379703
3.258657, -1.380482
3.259903, -1.381258
3.261147, -1.382032
3.262389, -1.382801
3.263628, -1.383568
3.264864, -1.384332
3.266098, -1.385092
3.267329, -1.385849
3.268558, -1.386604
3.269785, -1.387355
3.271008, -1.388103
3.272230, -1.388848
3.273448, -1.389590
3.274665, -1.390329
3.275878, -1.391065
3.277090, -1.391797
3.278298, -1.392527
3.279505, -1.393254
3.280708, -1.393977
3.281909, -1.394698
3.283108, -1.395415
3.284304, -1.396130
3.285497, -1.396841
3.286688, -1.397550
3.287877, -1.398255
3.289063, -1.398958
3.290246, -1.399657
3.291427, -1.400354
3.292606, -1.401048
3.293782, -1.401738
3.294955, -1.402426
3.296126, -1.403110
3.297294, -1.403792
3.298460, -1.404471
3.299623, -1.405147
3.300784, -1.405820
3.301942, -1.406490
3.303097, -1.407157
3.304251, -1.407821
3.305401, -1.408482
3.306550, -1.409140
3.307695, -1.409796
3.308838, -1.410449
3.309979, -1.411098
3.311117, -1.411745
3.312252, -1.412389
3.313385, -1.413030
3.314516, -1.413669
3.315644, -1.414304
3.316769, -1.414937
3.317892, -1.415567
3.319013, -1.416193
3.320131, -1.416818
3.321246, -1.417439
3.322359, -1.418058
3.323469, -1.418673
3.324577, -1.419286
3.325682, -1.419896
3.326785, -1.420504
3.327886, -1.421109
3.328984, -1.421711
3.330079, -1.422310
3.331172, -1.422907
3.332262, -1.423500
3.333350, -1.424091
3.334435, -1.424680
3.335518, -1.425265
3.336598, -1.425848
3.337676, -1.426428
3.338752, -1.427006
3.339825, -1.427581
3.340895, -1.428153
3.341963, -1.428723
3.343029, -1.429290
3.344091, -1.429854
3.345152, -1.430416
3.346210, -1.430975
3.347265, -1.431531
3.348319, -1.432085
3.349369, -1.432636
3.350417, -1.433185
3.351463, -1.433731
3.352506, -1.434274
3.353547, -1.434815
3.354585, -1.435353
3.355621, -1.435889
3.356654, -1.436422
3.357685, -1.436953
3.358713, -1.437481
3.359739, -1.438007
3.360763, -1.438530
3.361784, -1.439050
3.362802, -1.439568
3.363818, -1.440084
3.364832, -1.440597
3.365843, -1.441108
3.366852, -1.441616
3.367858, -1.442122
3.368862, -1.442625
3.369864, -1.443126
3.370862, -1.443624
3.371859, -1.444120
3.372853, -1.444614
3.373845, -1.445105
3.374834, -1.445594
3.375821, -1.446080
3.376806, -1.446564
3.377788, -1.447046
3.378767, -1.447525
3.379745, -1.448002
3.380719, -1.448477
3.381692, -1.448949
3.382662, -1.449419
3.383629, -1.449886
3.384594, -1.450351
3.385557, -1.450814
3.386518, -1.451275
3.387475, -1.451733
3.388431, -1.452189
3.389384, -1.452643
3.390335, -1.453094
3.391284, -1.453543
3.392230, -1.453990
3.393173, -1.454435
3.394114, -1.454877
3.395053, -1.455318
3.395990, -1.455756
3.396924, -1.456192
3.397856, -1.456625
3.398785, -1.457057
3.399713, -1.457486
3.400637, -1.457913
3.401560, -1.458338
3.402480, -1.458760
3.403398, -1.459181
3.404313, -1.459599
3.405226, -1.460016
3.406137, -1.460430
3.407045, -1.460842
3.407951, -1.461252
3.408855, -1.461660
3.409756, -1.462065
